ro,h,m,rbar,rinit,rho,vartheta,bo,sbo,SSB,Age.3to10,rt3.p.,rt3.a.,rt3.g.,Age.4,Poor,Average,Good,q1,q2,f,harvestRate,availHarvestHCR,sel_gear1,sel_sd1,sel_gear2,sel_sd2,sel_gear3,sel_sd3,sel_gear4,sel_sd4,sel_gear5,sel_sd5
1361.646625,0.498508,0.669238353,564.0540047,506.4927451,0.230261,1.27201,0,89.0381,49.4664,36.6124,4.36469,13.7508,38.573,24.605,28.9696,38.3558,63.178,0.431422237,0.97714307,-492.327,0.2,7.32248,2.70906,0.217938,3.10983,0.342805,4.7383,0.394787,2.055,0.05,2.055,0.05
1149.669743,0.458973,0.622974931,413.9023184,26.71085401,0.245593,1.10545,0,86.9426,56.5981,40.4408,3.96365,11.9107,32.8745,31.223,35.1867,43.1337,64.0975,0.551193143,0.999108054,-515.571,0.2,8.08817,2.74219,0.235393,3.06435,0.323683,4.81907,0.430032,2.055,0.05,2.055,0.05
1203.633286,0.578846,0.656490537,396.2082671,206.8367842,0.347135,1.54007,0,81.8655,43.3285,32.2492,4.32941,13.7984,37.5524,22.0679,26.3973,35.8663,59.6203,0.454382011,0.994027994,-509.561,0.2,6.44984,2.67594,0.207235,3.02944,0.315635,4.71581,0.418563,2.055,0.05,2.055,0.05
1379.780904,0.535943,0.678726521,577.8359472,267.5108162,0.381464,1.44375,0,87.6476,32.3446,21.8764,4.09504,13.9984,41.2739,16.7494,20.8445,30.7478,58.0234,0.439812403,1.00110494,-496.726,0.2,4.37528,2.84555,0.250641,3.0167,0.31379,4.81095,0.425597,2.055,0.05,2.055,0.05
1011.864553,0.625888,0.635209127,402.0634854,126.5427252,0.323838,1.09027,0,73.5836,39.1269,29.1555,3.97253,12.6529,34.1893,20.4241,24.3966,33.077,54.6134,0.501444172,0.99540046,-491.423,0.2,5.8311,2.66588,0.209898,3.04345,0.321781,4.55513,0.375805,2.055,0.05,2.055,0.05
1226.63509,0.56047,0.654840883,566.5583069,137.6177618,0.345381,1.59053,0,83.8594,33.0692,23.5492,4.19141,12.5299,39.2903,17.3427,21.5341,29.8726,56.633,0.454190757,0.985339724,-514.223,0.2,4.70983,2.73666,0.229424,3.04527,0.32114,4.71528,0.409193,2.055,0.05,2.055,0.05
1412.406124,0.573667,0.688880819,681.3730817,292.1390829,0.351388,1.21904,0,87.0067,27.4374,18.5832,4.32224,13.9985,43.7329,14.0401,18.3623,28.0386,57.773,0.38452672,0.994349843,-505.738,0.2,3.71664,2.69102,0.209131,3.07621,0.331105,4.66634,0.387465,2.055,0.05,2.055,0.05
1420.337786,0.555088,0.674101895,631.3686984,113.3862351,0.292695,1.40201,0,91.5038,37.4953,28.7712,4.13424,12.895,39.736,18.2043,22.3386,31.0994,57.9403,0.464405122,0.993430762,-507.61,0.2,5.75424,2.73179,0.223867,3.08294,0.320402,4.79446,0.412563,2.055,0.05,2.055,0.05
1535.559364,0.455101,0.656970607,517.0967529,254.0166967,0.349693,1.40827,0,104.286,32.3525,22.3019,4.22027,13.0547,36.0754,17.1241,21.3444,30.1788,53.1995,0.45292216,1.002111326,-512.063,0.2,4.46037,2.5434,0.165327,3.0342,0.320033,4.68206,0.402976,2.055,0.05,2.055,0.05
2977.859402,0.484027,0.671232301,439.017818,154.3711858,0.363261,1.24132,0,193.535,29.9482,21.3991,4.44428,14.5503,41.204,15.3668,19.8111,29.9171,56.5708,0.387036994,0.997901794,-506.809,0.2,4.27982,2.54418,0.174477,3.06686,0.333437,4.67958,0.412279,2.055,0.05,2.055,0.05
1743.430495,0.616186,0.6749383,735.183406,453.6699721,0.346164,1.39067,0,112.032,39.3381,31.567,4.36443,13.7535,40.9202,18.3001,22.6646,32.0537,59.2204,0.400464162,0.992822651,-514.255,0.2,6.31339,2.69598,0.208308,3.03452,0.326727,4.78703,0.423566,2.055,0.05,2.055,0.05
1311.294374,0.504908,0.65527322,315.7971257,122.6334715,0.324396,1.45226,0,89.5263,42.2687,33.8987,4.11691,13.5196,38.8393,20.5232,24.6401,34.0428,59.3626,0.442722994,0.989340915,-510.24,0.2,6.77974,2.81913,0.243002,2.9978,0.30583,4.61564,0.38245,2.055,0.05,2.055,0.05
1588.046621,0.526684,0.647730218,584.4609679,33.55849381,0.293105,1.38332,0,111.007,41.4134,29.8967,3.9791,12.7769,38.3428,21.6174,25.5965,34.3943,59.9602,0.442625606,1.016968965,-509.104,0.2,5.97934,2.70573,0.226532,3.05031,0.322792,4.7654,0.425208,2.055,0.05,2.055,0.05
1172.753873,0.591681,0.656636294,742.6538095,55.30426332,0.366372,1.20961,0,79.7291,47.4535,34.2127,3.91811,12.123,36.4719,24.3786,28.2967,36.5017,60.8505,0.507871407,1.007599662,-507.662,0.2,6.84254,2.77701,0.243454,3.08531,0.327618,4.70819,0.407554,2.055,0.05,2.055,0.05
1078.848988,0.537457,0.63114036,542.549866,467.6078419,0.263333,1.17724,0,79.4777,47.0432,35.0419,4.03248,12.8572,33.4887,24.8814,28.9139,37.7386,58.3702,0.503305972,0.982260629,-505.106,0.2,7.00838,2.76698,0.237159,3.03376,0.324692,4.693,0.392158,2.055,0.05,2.055,0.05
2150.29431,0.516717,0.68741094,697.3796821,349.2227602,0.415834,1.15331,0,133.05,29.0945,23.6095,4.24822,14.2048,41.6066,13.315,17.5632,27.5198,54.9216,0.399764362,1.028309508,-503.119,0.2,4.7219,2.51424,0.155227,3.05796,0.324781,4.74622,0.408276,2.055,0.05,2.055,0.05
1123.888695,0.648236,0.665861892,411.924467,277.710721,0.260805,1.43319,0,74.2571,35.0493,27.4136,4.22657,12.936,37.091,17.0742,21.3008,30.0102,54.1652,0.46897679,1.010409506,-500.692,0.2,5.48272,2.76641,0.235012,3.09927,0.332028,4.61229,0.37649,2.055,0.05,2.055,0.05
1586.300731,0.543915,0.654351899,532.3067921,166.3892628,0.336378,1.46221,0,108.613,53.0093,38.6021,4.2366,12.1643,37.6545,27.2167,31.4533,39.381,64.8712,0.487196864,0.990882231,-509.439,0.2,7.72042,2.70491,0.216912,3.05911,0.314458,4.74583,0.422255,2.055,0.05,2.055,0.05
1333.416867,0.655354,0.645236089,451.890548,276.5301897,0.310383,1.34944,0,93.9412,44.6505,31.9926,4.17514,12.3226,36.8134,23.5152,27.6904,35.8378,60.3286,0.479800446,1.006344562,-528.806,0.2,6.39852,2.67529,0.211144,3.06845,0.320716,4.73204,0.413895,2.055,0.05,2.055,0.05
1995.380424,0.470069,0.675293411,740.7550472,108.8716864,0.315487,1.517,0,128.084,35.8032,24.5002,4.35635,12.8621,40.1164,18.5242,22.8806,31.3863,58.6406,0.427597049,0.99777916,-510.409,0.2,4.90004,2.80154,0.237562,3.10458,0.329031,4.72333,0.392696,2.055,0.05,2.055,0.05
1145.114602,0.64021,0.638252695,558.6538217,85.7812113,0.348556,1.3422,0,82.473,50.3971,39.4355,4.29579,12.7759,36.7323,25.7532,30.049,38.529,62.4855,0.452303439,0.98764318,-506.788,0.2,7.8871,2.69417,0.220578,3.02203,0.313578,4.79861,0.425193,2.055,0.05,2.055,0.05
2469.300028,0.473259,0.694790443,626.9018567,335.6973466,0.390935,1.26413,0,149.441,32.2963,22.3432,4.4419,15.9207,45.0006,16.0264,20.4683,31.9471,61.0271,0.335719261,0.989778894,-505.334,0.2,4.46863,2.76754,0.224724,3.05897,0.331465,4.79727,0.404146,2.055,0.05,2.055,0.05
2057.938433,0.445753,0.707419809,651.2671977,168.3373497,0.415609,1.32063,0,119.956,20.8784,15.0943,4.30069,16.0203,48.5728,10.0718,14.3725,26.0921,58.6446,0.317023302,0.99646572,-500.011,0.2,3.01886,2.6959,0.223988,3.02464,0.321053,4.75482,0.424053,2.055,0.05,2.055,0.05
2459.34418,0.487132,0.646363655,675.0521857,53.0545166,0.368059,1.24739,0,172.65,30.8474,23.1174,4.02472,13.4532,36.3294,15.8081,19.8328,29.2613,52.1375,0.471336973,0.978335031,-506.751,0.2,4.62348,2.80358,0.248652,3.01733,0.318834,4.69359,0.401994,2.055,0.05,2.055,0.05
1375.977959,0.487054,0.693494479,521.1093997,250.0397737,0.32039,1.18676,0,83.5973,32.3708,25.3886,4.48414,14.5031,42.7292,15.0932,19.5773,29.5963,57.8224,0.408445822,0.982195703,-509.261,0.2,5.07773,2.69405,0.206756,3.05264,0.316598,4.7739,0.41454,2.055,0.05,2.055,0.05
1377.478592,0.592861,0.672526341,932.3888978,351.8201122,0.316688,1.08199,0,89.1703,31.2997,22.3375,4.14849,13.246,41.3381,15.9999,20.1483,29.2458,57.338,0.415987944,0.995007544,-500.855,0.2,4.46749,2.76333,0.226848,2.97064,0.295852,4.72468,0.419312,2.055,0.05,2.055,0.05
1139.779384,0.54265,0.694581342,841.9410501,549.8249748,0.332506,1.20439,0,69.0218,25.0093,17.5865,4.03257,13.6278,43.6474,12.346,16.3786,25.9738,55.9934,0.415549308,0.997757019,-480.567,0.2,3.5173,2.62046,0.195975,3.05944,0.313175,4.73811,0.42454,2.055,0.05,2.055,0.05
1933.466916,0.508046,0.656407824,886.6142546,179.9897671,0.246024,1.09444,0,131.539,38.6961,29.1892,4.20904,12.5049,37.621,19.5294,23.7384,32.0343,57.1504,0.465315318,1.008222027,-517.199,0.2,5.83783,2.82158,0.275724,3.02268,0.303244,4.71219,0.399547,2.055,0.05,2.055,0.05
1216.021812,0.50121,0.677953891,641.0131682,61.12616458,0.297446,1.04702,0,77.4262,37.6596,25.1027,4.19105,12.5273,39.0909,19.8047,23.9957,32.3319,58.8956,0.475474988,0.994202441,-493.138,0.2,5.02055,2.6642,0.200659,3.09175,0.326998,4.72818,0.400815,2.055,0.05,2.055,0.05
1762.678842,0.449304,0.697748888,515.5580983,133.2304053,0.263787,1.05763,0,105.739,24.6325,17.9781,4.22792,15.004,47.5342,11.7916,16.0196,26.7957,59.3258,0.352695571,0.982342454,-487.908,0.2,3.59561,2.86821,0.239164,3.08803,0.323137,4.68526,0.375663,2.055,0.05,2.055,0.05
1495.790338,0.48523,0.667278353,471.5711537,151.3870799,0.255105,1.01861,0,98.3996,29.6482,22.0683,4.18709,13.1955,39.5177,14.7448,18.9319,27.9404,54.2625,0.420132979,0.986532904,-506.465,0.2,4.41367,2.64992,0.206815,3.02734,0.324866,4.84912,0.418971,2.055,0.05,2.055,0.05
1657.275056,0.682225,0.676715047,413.6168243,115.5681039,0.344971,1.44438,0,105.92,43.8911,32.515,4.19376,12.975,37.7845,21.6329,25.8267,34.6079,59.4174,0.508862213,0.980811489,-510.682,0.2,6.503,2.81889,0.242181,3.05623,0.31377,4.79255,0.431785,2.055,0.05,2.055,0.05
1084.864095,0.584164,0.66967283,576.9236873,397.9395065,0.259878,1.1353,0,70.8447,29.2084,23.3653,4.21805,13.3806,37.8336,13.8594,18.0774,27.24,51.693,0.470288003,0.993444243,-526.62,0.2,4.67305,2.85873,0.252085,3.01339,0.313217,4.72171,0.399259,2.055,0.05,2.055,0.05
1689.638703,0.483285,0.633011303,448.3615777,142.1780293,0.304034,1.23985,0,123.735,44.6622,33.614,4.16893,12.6184,34.5244,23.2634,27.4323,35.8818,57.7877,0.500711095,1.019088703,-504.221,0.2,6.72281,2.85905,0.240923,2.96839,0.306413,4.67181,0.402745,2.055,0.05,2.055,0.05
1343.414787,0.522495,0.654900476,730.559004,151.9573668,0.319607,1.35497,0,91.8256,35.2913,29.4335,3.87422,11.4885,36.7033,16.5834,20.4576,28.0719,53.2867,0.555700388,0.995673954,-490.926,0.2,5.88669,2.82645,0.240327,2.99764,0.312625,4.67256,0.402428,2.055,0.05,2.055,0.05
1260.381838,0.550591,0.632005615,517.92477,127.537444,0.277914,1.2448,0,92.5952,42.6935,30.6688,4.0739,13.479,37.8687,23.1193,27.1932,36.5982,60.988,0.441385781,0.994831732,-509.738,0.2,6.13375,2.57517,0.18274,3.00181,0.313875,4.7957,0.422268,2.055,0.05,2.055,0.05
1257.624622,0.509309,0.655715023,467.8042784,196.4052251,0.221416,1.2403,0,85.7445,39.3845,29.3949,4.29668,13.3323,38.904,20.0873,24.384,33.4196,58.9913,0.452045699,0.997148822,-515.63,0.2,5.87898,2.43661,0.135229,3.01631,0.307813,4.7898,0.418535,2.055,0.05,2.055,0.05
1390.54356,0.489271,0.655024264,542.4901888,124.166077,0.364487,1.35101,0,95.0103,33.7952,24.5838,4.06169,12.2457,39.1468,17.3854,21.4471,29.6311,56.5323,0.462549824,0.981844827,-486.612,0.2,4.91676,2.43365,0.148171,3.01724,0.315601,4.85566,0.437077,2.055,0.05,2.055,0.05
1337.98496,0.496392,0.694428551,832.4223964,233.2031588,0.254913,1.21553,0,81.0623,27.7897,21.1049,4.22208,14.2054,42.8212,13.3318,17.5539,27.5372,56.153,0.388019377,0.998546378,-475.065,0.2,4.22097,2.47451,0.169261,2.95154,0.291996,4.69225,0.40434,2.055,0.05,2.055,0.05
1272.119899,0.564797,0.672695166,670.7993091,124.2890623,0.294175,1.43752,0,82.3073,37.1092,25.6758,4.25044,13.4266,40.9651,19.0865,23.3369,32.5131,60.0516,0.420102311,1.000776367,-504.186,0.2,5.13515,2.50419,0.160519,3.05469,0.313396,4.761,0.400075,2.055,0.05,2.055,0.05
2124.81496,0.494055,0.709881659,889.3670234,235.0245555,0.272132,1.30119,0,122.958,24.2021,18.5846,4.39536,15.9658,49.3695,11.0876,15.4829,27.0534,60.457,0.32521135,0.985548244,-508.904,0.2,3.71692,2.6109,0.205616,3.09308,0.329513,4.76402,0.414702,2.055,0.05,2.055,0.05
1722.444876,0.578439,0.635191977,437.7421332,52.2803195,0.37314,1.40696,0,125.264,43.0293,34.8034,4.0639,13.2728,36.7839,21.2673,25.3312,34.54,58.0512,0.470208061,0.988586435,-481.442,0.2,6.96068,2.4955,0.159622,2.99485,0.312683,4.79524,0.423807,2.055,0.05,2.055,0.05
1413.423423,0.538985,0.670415909,487.4998584,681.7002193,0.376113,1.37546,0,92.0909,30.493,21.1417,4.22898,13.8073,41.5988,15.7909,20.0199,29.5982,57.3897,0.391764259,0.986486045,-514.635,0.2,4.22833,2.63805,0.198947,3.03737,0.320898,4.76801,0.408313,2.055,0.05,2.055,0.05
1355.478761,0.592877,0.668280021,570.3726961,419.9854215,0.398439,1.36846,0,88.8953,45.2117,31.8811,4.06988,13.3143,37.8371,23.212,27.2819,36.5263,61.0491,0.477111053,0.993645923,-515.746,0.2,6.37623,2.6515,0.204302,3.00163,0.307631,4.74001,0.412753,2.055,0.05,2.055,0.05
1521.710028,0.575396,0.635549691,494.2295078,61.38036526,0.355509,1.33019,0,110.54,50.3072,38.2258,3.94001,12.465,37.2008,26.1514,30.0914,38.6164,63.3522,0.478155158,1.004958,-514.156,0.2,7.64515,2.76524,0.235372,2.97515,0.311825,4.72484,0.415104,2.055,0.05,2.055,0.05
1423.352096,0.490071,0.668557415,808.4751964,594.2974788,0.306189,1.1987,0,93.2676,32.8129,25.3292,4.35852,12.909,37.4729,16.1828,20.5413,29.0918,53.6558,0.451653042,1.00715274,-508.227,0.2,5.06584,2.64461,0.20396,3.02138,0.307309,4.76151,0.423882,2.055,0.05,2.055,0.05
1224.037378,0.615229,0.647594856,551.2563798,108.1609072,0.308256,1.31153,0,85.5984,38.7401,29.0282,4.1749,12.4632,35.0516,19.907,24.0819,32.3701,54.9586,0.498566649,0.995016678,-509.96,0.2,5.80564,2.73275,0.22078,3.0791,0.320625,4.79057,0.416002,2.055,0.05,2.055,0.05
1345.48524,0.575903,0.638458246,531.4876705,138.948033,0.299408,1.12932,0,96.8413,49.1687,37.235,4.11503,12.4279,35.7081,25.3521,29.4671,37.7799,61.0602,0.495189877,0.987338737,-536.55,0.2,7.44699,2.61645,0.202657,3.01213,0.312863,4.73656,0.397982,2.055,0.05,2.055,0.05
1187.184718,0.544087,0.659927697,424.9366079,156.9284549,0.267989,1.18709,0,79.8902,29.5668,20.5805,4.01225,13.0306,37.8809,15.4815,19.4938,28.5121,53.3624,0.465005986,0.988952972,-505.95,0.2,4.1161,2.83759,0.240076,3.03872,0.32531,4.5975,0.38958,2.055,0.05,2.055,0.05
1012.380736,0.751141,0.665023434,416.5014737,206.5556773,0.381661,1.02408,0,67.0629,47.0835,36.4127,4.095,13.3766,37.8012,23.007,27.102,36.3836,60.8082,0.469461024,0.985206219,-503.311,0.2,7.28255,2.82669,0.250967,3.04438,0.318727,4.7916,0.417136,2.055,0.05,2.055,0.05
1409.555943,0.506095,0.659154056,446.1610565,398.2778989,0.297304,1.53589,0,95.0816,27.7162,22.1389,4.04638,11.9769,35.1628,13.3738,17.4201,25.3507,48.5365,0.526711668,1.010729553,-504.865,0.2,4.42779,2.74481,0.224214,3.06745,0.332965,4.76838,0.410169,2.055,0.05,2.055,0.05
976.5051263,0.741151,0.634645312,328.4550518,319.0155986,0.348798,1.52182,0,71.1398,48.07,40.1652,4.17176,11.6587,34.0304,23.5454,27.7171,35.2041,57.5758,0.543898299,1.002384107,-502.548,0.2,8.03305,2.92559,0.282414,3.04111,0.316713,4.67869,0.403172,2.055,0.05,2.055,0.05
1305.158802,0.622402,0.679680122,818.1944318,66.67432858,0.239064,1.28726,0,82.6669,34.1957,23.4017,3.95021,13.7834,41.5187,17.5555,21.5057,31.3389,59.0742,0.434094512,0.995336408,-510.084,0.2,4.68034,2.74155,0.229417,3.04338,0.311797,4.85092,0.422463,2.055,0.05,2.055,0.05
1667.432004,0.561898,0.689020676,632.9870729,61.97555295,0.255016,1.19875,0,102.674,30.1849,21.6685,3.92731,14.0699,43.7136,14.833,18.7603,28.9029,58.5466,0.397254161,0.990975032,-502.16,0.2,4.33371,2.88458,0.265477,3.06579,0.318666,4.6285,0.385881,2.055,0.05,2.055,0.05
953.7198786,0.6641,0.640710219,571.4460054,101.2416264,0.281917,1.66688,0,68.156,43.0592,32.1266,3.95122,12.3688,34.2287,22.4152,26.3665,34.784,56.644,0.548150168,0.989370101,-525.965,0.2,6.42532,2.8477,0.252158,3.03205,0.312347,4.73618,0.410151,2.055,0.05,2.055,0.05
1332.283945,0.624767,0.654092827,479.0284547,458.0278545,0.204684,1.21799,0,91.294,35.9074,26.4009,4.05523,12.4119,38.7097,18.2887,22.344,30.7006,56.9985,0.471474623,1.014732164,-516.77,0.2,5.28017,2.70318,0.219187,2.97447,0.302926,4.67689,0.407056,2.055,0.05,2.055,0.05
3513.82336,0.485261,0.657837065,449.8211233,504.8897053,0.331955,1.29914,0,237.997,33.3616,24.8426,4.18761,13.6691,39.8065,17.036,21.2236,30.7051,56.8425,0.409485003,0.990157933,-510.613,0.2,4.96851,2.69649,0.232456,3.05483,0.336317,4.7825,0.420331,2.055,0.05,2.055,0.05
999.1750615,0.594746,0.645643361,568.4878836,822.3861059,0.291294,1.29835,0,70.3029,37.2124,27.2467,4.10512,11.906,36.3205,19.449,23.5542,31.355,55.7695,0.514230845,1.003703632,-523.415,0.2,5.44933,2.74489,0.230469,3.02584,0.323794,4.62607,0.394185,2.055,0.05,2.055,0.05
1372.185496,0.562467,0.665323427,795.3481951,89.45985704,0.336636,1.49505,0,90.8133,32.7178,24.0356,4.56361,13.8778,39.5251,16.5816,21.1452,30.4593,56.1067,0.415426324,0.985129869,-507.47,0.2,4.80712,2.71891,0.23318,2.98288,0.310638,4.66363,0.382569,2.055,0.05,2.055,0.05
1701.592745,0.528888,0.674698065,734.7644708,366.5775151,0.267575,1.29877,0,109.424,28.7253,20.7272,4.16162,13.6639,40.2414,14.4285,18.5901,28.0924,54.6699,0.432053438,1.00255151,-505.081,0.2,4.14544,2.71979,0.240765,2.98527,0.29174,4.74231,0.404917,2.055,0.05,2.055,0.05
2760.204362,0.429721,0.696342251,774.8736625,107.7830058,0.324918,1.34511,0,166.273,32.5625,24.0524,4.2367,15.8687,45.8441,15.8546,20.0913,31.7233,61.6987,0.347451567,1.028369872,-500.371,0.2,4.81048,2.74968,0.220923,3.02498,0.303499,4.81266,0.406008,2.055,0.05,2.055,0.05
