ro,h,m,rbar,rinit,rho,vartheta,bo,sbo,SSB,Age.3to10,rt3.p.,rt3.a.,rt3.g.,Age.4,Poor,Average,Good,q1,q2,f,harvestRate,availHarvestHCR,sel_gear1,sel_sd1,sel_gear2,sel_sd2,sel_gear3,sel_sd3,sel_gear4,sel_sd4,sel_gear5,sel_sd5
682.9557023,0.750267,0.301049673,528.905618,30.49888117,0.410385,0.841705,0,61.9739,30.4942,24.038,4.22509,9.08649,20.1804,16.6524,20.8775,25.7389,36.8327,0.818308397,0.993664584,-631.52,0.2,4.80761,2.47732,0.172104,3.03036,0.325855,4.72714,0.442892,2.055,0.05,2.055,0.05
703.1146744,0.793019,0.670195378,209.8199957,330.7722262,0.348224,1.01849,0,54.4089,21.453,17.3647,3.78453,8.73356,18.7867,9.58388,13.3684,18.3174,28.3705,0.789954445,0.988391999,-641.536,0.2,3.47295,2.68145,0.219729,3.04025,0.334589,4.7204,0.439005,2.055,0.05,2.055,0.05
536.2872866,0.83252,0.604958753,280.3138869,213.9623361,0.388343,0.920669,0,47.7143,14.6561,10.2896,3.2383,6.87848,14.5734,6.2041,9.44241,13.0826,20.7775,0.912462856,1.015621154,-632.733,0.2,2.05791,2.70658,0.24663,3.00845,0.327667,4.69791,0.45689,2.055,0.05,2.055,0.05
528.2079231,0.683903,0.699817984,260.8302989,1321.64176,0.320564,0.973149,0,50.7989,22.7216,16.7526,3.45829,7.87702,17.1672,11.3676,14.8259,19.2446,28.5348,0.859810726,0.995180621,-644.236,0.2,3.35053,2.5902,0.209275,2.94591,0.317043,4.71928,0.44715,2.055,0.05,2.055,0.05
570.5495391,0.826227,0.706886616,412.0480629,327.5989019,0.323218,0.799683,0,51.2182,33.7389,26.7797,3.86265,8.79128,19.0903,18.5034,22.366,27.2947,37.5937,0.890434262,1.010808494,-643.746,0.2,5.35593,2.74352,0.251952,2.96727,0.313661,4.90932,0.487022,2.055,0.05,2.055,0.05
547.8382066,0.809141,0.746072872,337.3226869,87.16562112,0.367328,0.930954,0,45.889,16.8044,11.1683,3.66102,8.00973,17.0578,8.44197,12.103,16.4517,25.4998,0.832363529,1.004345735,-646.251,0.2,2.23365,2.71785,0.24526,2.97084,0.310634,4.85895,0.483552,2.055,0.05,2.055,0.05
631.0657142,0.814152,0.948956423,493.7157763,2229.806301,0.309749,0.957094,0,47.1272,10.9845,7.60554,3.70367,9.09864,18.3175,5.03953,8.7432,14.1382,23.3571,0.686646964,0.994446995,-665.886,0.2,1.52111,2.67777,0.248455,2.95824,0.314119,4.71783,0.456262,2.055,0.05,2.055,0.05
547.2468608,0.659278,0.501483286,482.1667459,20.92657746,0.333955,0.870027,0,44.212,15.3481,10.159,3.47859,7.97896,17.9353,7.07943,10.558,15.0584,25.0147,0.770364114,1.005591213,-643.403,0.2,2.03179,2.74435,0.273432,2.99855,0.319175,4.79253,0.442784,2.055,0.05,2.055,0.05
570.3783999,0.775625,0.799561361,656.5047966,555.3452542,0.304473,0.830892,0,43.8578,8.45051,5.29546,3.16104,7.13389,17.1514,3.60239,6.76343,10.7363,20.7537,0.728489549,0.99488032,-625.136,0.2,1.05909,2.61253,0.222405,3.02148,0.322142,4.70964,0.448888,2.055,0.05,2.055,0.05
591.351148,0.590086,0.55727692,299.5406097,190.9076876,0.316829,0.877415,0,43.0716,8.69503,5.50643,3.41845,8.03949,17.2987,3.5897,7.00815,11.6292,20.8884,0.686800103,1.000814245,-632.276,0.2,1.10129,2.71807,0.241087,3.01652,0.310348,4.84877,0.484181,2.055,0.05,2.055,0.05
598.7415285,0.615403,0.670481613,371.1847808,119.2020557,0.382559,0.997212,0,59.1863,24.3108,19.369,3.68824,7.68139,16.8162,11.7192,15.4075,19.4006,28.5354,0.88607206,0.994987833,-646.943,0.2,3.87381,2.58379,0.215538,2.94499,0.311367,4.61749,0.427255,2.055,0.05,2.055,0.05
624.1308238,0.734578,0.852890594,230.0139594,45.40989351,0.270293,0.783724,0,61.6451,21.8434,15.9376,3.76742,8.04028,16.8169,11.5477,15.3151,19.5879,28.3646,0.872378404,1.010273615,-645.871,0.2,3.18752,2.58417,0.204296,2.96234,0.314616,4.73932,0.460687,2.055,0.05,2.055,0.05
499.5311707,0.691742,0.640839656,341.0537195,19.62511258,0.262016,0.676653,0,48.1079,9.50828,6.77343,3.36778,6.59745,13.295,3.98458,7.35235,10.582,17.2796,1.007889429,0.995086163,-642.161,0.2,1.35469,2.43778,0.169682,2.94344,0.300951,4.73113,0.460636,2.055,0.05,2.055,0.05
690.9310252,0.742804,0.400013493,417.7152582,6.349017014,0.462363,0.943507,0,56.8623,19.4975,14.0892,4.10854,9.3319,21.3154,10.4971,14.6056,19.829,31.8125,0.71565362,0.99984164,-636.687,0.2,2.81784,2.42477,0.146055,2.99553,0.325914,4.6252,0.406757,2.055,0.05,2.055,0.05
438.5132377,0.683617,0.524901843,358.3499418,46.44180391,0.403998,0.853189,0,39.3951,13.6853,9.9878,3.47414,7.81001,16.8326,6.69218,10.1663,14.5022,23.5248,0.918500528,1.000000338,-647.448,0.2,1.99756,2.54237,0.198237,3.03312,0.333658,4.81437,0.470181,2.055,0.05,2.055,0.05
388.5065386,0.780249,0.544393472,358.5219911,15.54268329,0.375536,0.984539,0,36.2052,11.7193,8.6565,3.46964,7.46608,15.3064,5.46066,8.9303,12.9267,20.767,0.949312064,0.989940538,-650.186,0.2,1.7313,2.6692,0.241983,2.9482,0.306016,4.86795,0.474009,2.055,0.05,2.055,0.05
438.5746339,0.753482,0.641822817,428.868352,30.16402533,0.389579,0.706116,0,39.5838,15.0678,11.2517,3.33064,7.41242,16.0143,7.25796,10.5886,14.6704,23.2723,0.969917852,1.021976298,-626.551,0.2,2.25034,2.71426,0.240965,2.96356,0.314081,4.84914,0.501576,2.055,0.05,2.055,0.05
431.2810648,0.836023,0.581355984,358.5327469,20.38888705,0.315281,0.839906,0,40.4797,22.568,15.9881,3.43314,7.35859,17.0357,11.495,14.9282,18.8536,28.5307,0.901059487,1.005644822,-663.99,0.2,3.19762,2.62039,0.227863,2.9274,0.30621,4.76924,0.454,2.055,0.05,2.055,0.05
463.1912334,0.632665,0.802949063,425.6425885,86.82460072,0.343564,0.881369,0,43.0215,18.0301,13.0888,3.5487,7.76931,16.9893,9.59027,13.139,17.3596,26.5796,0.961662617,1.00748311,-627.604,0.2,2.61775,2.58225,0.220322,2.98821,0.327671,4.77904,0.468906,2.055,0.05,2.055,0.05
474.8457431,0.747674,0.473559838,307.0436746,28.55722589,0.273188,0.947053,0,38.8994,16.1487,10.4892,3.58477,7.95878,17.5134,8.4051,11.9899,16.3639,25.9185,0.842627747,1.012461202,-641.373,0.2,2.09784,2.43161,0.147165,2.97904,0.328412,4.59417,0.407642,2.055,0.05,2.055,0.05
548.4960071,0.677697,0.577510878,351.9221548,96.69677004,0.323934,0.862462,0,42.8896,13.8325,9.54185,3.72169,8.57975,18.5532,7.10392,10.8256,15.6837,25.6572,0.76335354,1.014126753,-635.17,0.2,1.90837,2.37899,0.148192,2.95507,0.314629,5.02595,0.51922,2.055,0.05,2.055,0.05
529.5036191,0.759074,0.607621575,217.9509418,340.699208,0.390854,0.921556,0,47.2581,9.81032,6.77347,3.44336,6.70544,15.3973,4.28389,7.72725,10.9893,19.6811,0.876779275,1.004577083,-607.526,0.2,1.35469,2.39275,0.166277,2.94227,0.301086,4.86488,0.507887,2.055,0.05,2.055,0.05
486.2340051,0.758058,0.753210908,297.3916628,79.46764836,0.244368,0.86537,0,40.5929,16.1334,12.1999,3.72592,8.27245,18.1754,7.34957,11.0755,15.622,25.525,0.748048099,0.993344199,-635.952,0.2,2.43999,2.62426,0.231589,2.99306,0.318026,4.7007,0.414807,2.055,0.05,2.055,0.05
496.9105351,0.844891,0.399933498,204.7357248,7.503653235,0.309585,0.812809,0,45.2103,15.5386,11.2321,3.78439,7.75671,16.5491,7.52401,11.3084,15.2807,24.0731,0.842124006,0.979892801,-644.035,0.2,2.24642,2.63167,0.234934,2.93981,0.306361,4.85823,0.466564,2.055,0.05,2.055,0.05
501.578437,0.794014,0.676442386,280.9509222,23.92131733,0.35587,0.90996,0,46.4094,20.6923,16.0573,3.80749,8.00659,17.3233,10.3946,14.2021,18.4012,27.7179,0.851744227,0.999048876,-641.738,0.2,3.21146,2.63885,0.223969,2.89901,0.306072,4.77324,0.461492,2.055,0.05,2.055,0.05
505.2836729,0.68213,0.489962217,332.8593406,33.27645201,0.329698,0.788266,0,42.6594,16.7794,12.1763,3.81609,8.27267,17.204,7.70109,11.5172,15.9738,24.9051,0.799546969,0.993814748,-634.561,0.2,2.43527,2.57239,0.211718,3.04907,0.332134,4.92495,0.480144,2.055,0.05,2.055,0.05
536.1746781,0.651842,0.62756188,274.7385725,17.20173069,0.425183,0.934259,0,51.8316,23.3815,17.5712,3.68961,8.87966,20.9544,12.7725,16.4621,21.6522,33.7269,0.801814496,1.013240286,-620.756,0.2,3.51425,2.62431,0.225659,2.95117,0.313593,4.78592,0.465971,2.055,0.05,2.055,0.05
546.7873664,0.637659,0.502203933,241.0754608,88.99409329,0.335072,1.17776,0,47.4194,26.6379,19.8804,3.67448,8.6951,18.8982,13.6505,17.3249,22.3456,32.5487,0.752516768,1.017000491,-644.268,0.2,3.97608,2.54374,0.200694,3.05341,0.334908,4.81356,0.462837,2.055,0.05,2.055,0.05
479.2871999,0.813639,0.543796056,454.3827934,54.22705751,0.276457,0.965919,0,40.9524,6.80056,4.11323,2.88256,6.26072,12.7879,2.52813,5.41069,8.78885,15.316,0.917406786,1.019635285,-625.36,0.2,0.822647,2.58251,0.225588,3.0794,0.33385,4.8723,0.483082,2.055,0.05,2.055,0.05
503.0150047,0.665703,0.547129915,275.3051173,45.59554434,0.410283,0.841835,0,45.43,19.5388,13.9123,3.7346,7.97226,16.5683,10.3469,14.0815,18.3192,26.9152,0.945119882,0.995076112,-650.55,0.2,2.78246,2.53582,0.20008,2.92237,0.303887,4.9243,0.491022,2.055,0.05,2.055,0.05
503.1256801,0.676256,0.406073541,455.702416,22.24328132,0.41383,0.806457,0,47.6909,17.075,11.5341,3.72688,7.39227,16.4861,9.10105,12.8279,16.4933,25.5871,0.893077425,0.996282387,-654.19,0.2,2.30683,2.64309,0.231025,2.9542,0.31726,4.87726,0.496639,2.055,0.05,2.055,0.05
478.6358124,0.789561,0.497426735,322.9088225,14.35157942,0.251242,0.838903,0,43.1403,19.8879,14.5461,3.71246,7.99609,18.3372,9.6807,13.3932,17.6768,28.0179,0.821718829,1.000111736,-654.529,0.2,2.90922,2.59391,0.21658,3.01273,0.323953,4.79414,0.48062,2.055,0.05,2.055,0.05
550.3475567,0.625014,0.844437123,453.3207807,649.9789645,0.311992,0.904744,0,47.4906,21.425,15.5308,4.1293,8.82009,18.8155,11.1843,15.3136,20.0044,29.9998,0.818522822,1.000452351,-647.562,0.2,3.10615,2.45743,0.162962,2.99161,0.313617,4.91078,0.510498,2.055,0.05,2.055,0.05
517.5261214,0.70399,0.843122514,504.6726494,84.85891042,0.330001,0.995209,0,51.3324,19.1817,13.9966,3.62567,8.0403,16.9082,10.1513,13.777,18.1916,27.0595,0.967485443,1.001983485,-642.836,0.2,2.79932,2.6391,0.228796,3.00378,0.335327,4.96312,0.521578,2.055,0.05,2.055,0.05
468.5814784,0.899742,0.676874094,403.7880049,795.9130928,0.324799,0.834486,0,49.0135,32.6116,23.6806,3.69599,8.22611,17.0999,18.2112,21.9072,26.4373,35.3111,0.933755829,0.997368209,-649.652,0.2,4.73612,2.65147,0.215417,2.93362,0.320482,4.58062,0.437741,2.055,0.05,2.055,0.05
547.6410204,0.726192,0.432324852,239.6501137,88.85003957,0.359999,0.818187,0,50.2677,28.8939,23.4642,3.7815,8.18386,18.3751,14.7347,18.5162,22.9185,33.1098,0.983925201,0.999557592,-638.76,0.2,4.69285,2.61756,0.223086,2.99058,0.314641,4.66313,0.446341,2.055,0.05,2.055,0.05
382.3437221,0.80794,0.797277883,394.1257418,190.5148225,0.291055,0.809693,0,36.2964,20.3921,13.1312,3.24012,6.88509,14.8068,9.59674,12.8369,16.4818,24.4035,0.942241187,0.996391945,-645.933,0.2,2.62624,2.6933,0.262848,2.96048,0.31265,4.80852,0.453748,2.055,0.05,2.055,0.05
475.0214686,0.716514,0.713427114,352.8736285,120.7738755,0.371199,0.844845,0,43.7403,15.3423,10.4584,3.55703,7.58446,16.8781,7.43929,10.9963,15.0238,24.3174,0.835245154,0.985143661,-640.782,0.2,2.09168,2.65129,0.24667,3.00067,0.313992,4.91685,0.493547,2.055,0.05,2.055,0.05
559.7386621,0.757863,0.370856902,301.7956099,14.07781283,0.318683,0.928455,0,50.762,12.8824,8.68502,3.40707,7.40025,15.3234,5.67806,9.08513,13.0783,21.0015,0.819687589,0.998376859,-631.931,0.2,1.737,2.57395,0.211038,3.04771,0.333968,4.90471,0.475445,2.055,0.05,2.055,0.05
502.6529642,0.766054,0.552535828,419.7754813,125.6575061,0.340471,1.14267,0,52.1297,13.826,8.74252,3.36701,6.75735,13.9825,6.68286,10.0499,13.4402,20.6654,0.920747352,1.016927778,-626.461,0.2,1.7485,2.63121,0.239602,3.00324,0.336957,4.8914,0.488599,2.055,0.05,2.055,0.05
806.5533134,0.650087,0.552855286,395.5471515,28.33307925,0.309111,0.813876,0,75.4752,14.3949,10.7431,3.51502,7.65378,16.6138,6.77662,10.2916,14.4304,23.3904,0.810670172,1.00920309,-639.765,0.2,2.14862,2.66993,0.255686,2.9563,0.312933,4.85807,0.470903,2.055,0.05,2.055,0.05
774.6567283,0.642555,0.7398691,471.4815637,334.8256672,0.312062,0.802745,0,58.489,18.8842,12.1918,3.77442,8.60781,20.0705,9.77565,13.5501,18.3835,29.8462,0.734658143,1.011679175,-625.987,0.2,2.43836,2.51025,0.189951,2.96915,0.315862,4.71288,0.434054,2.055,0.05,2.055,0.05
857.7133905,0.59397,0.680164227,248.7056329,353.5341196,0.330574,0.964841,0,68.4224,20.8888,16.4433,4.04459,9.55781,20.8593,10.3118,14.3564,19.8696,31.171,0.718920139,1.005454532,-637.516,0.2,3.28866,2.59116,0.219812,2.97118,0.320301,4.74289,0.470102,2.055,0.05,2.055,0.05
828.0305087,0.757682,0.489848069,203.1957906,80.16123148,0.282352,0.838217,0,75.4705,20.9163,15.5089,3.92355,8.49726,19.1979,10.6227,14.5462,19.1199,29.8206,0.79354423,1.005873351,-645.608,0.2,3.10178,2.61191,0.218809,2.99052,0.319771,4.81544,0.462013,2.055,0.05,2.055,0.05
505.1977819,0.693527,0.472614138,386.3794818,35.02212484,0.311642,0.904773,0,45.635,16.9251,13.9629,3.889,8.72428,17.2329,8.22362,12.1126,16.9479,25.4565,0.843179006,1.005687402,-648.276,0.2,2.79259,2.67016,0.235506,2.93272,0.300249,4.84897,0.47545,2.055,0.05,2.055,0.05
672.0817601,0.804597,0.532047238,268.8006428,312.1488009,0.331821,0.906488,0,63.4615,23.2918,16.4706,3.75388,7.92684,17.1682,12.6303,16.3842,20.5572,29.7986,0.948570087,1.008205089,-637.136,0.2,3.29411,2.61103,0.20519,2.99263,0.327042,4.69926,0.448282,2.055,0.05,2.055,0.05
659.9275129,0.831584,0.423696026,347.7138947,39.11711128,0.359121,1.0044,0,53.2512,11.714,7.84093,3.67132,7.62449,18.0425,5.60932,9.28064,13.2338,23.6518,0.820991929,1.014448383,-616.702,0.2,1.56819,2.64003,0.224808,2.99828,0.312685,4.83587,0.471224,2.055,0.05,2.055,0.05
570.8634276,0.768391,0.871317365,342.3795784,287.0682522,0.309946,0.72674,0,45.4996,24.2741,18.8849,3.99844,8.69644,18.9023,12.5338,16.5322,21.2302,31.4361,0.81329287,0.997693265,-629.464,0.2,3.77699,2.78166,0.258464,2.98852,0.315066,4.86393,0.481974,2.055,0.05,2.055,0.05
738.9424187,0.608471,0.934562195,358.1779751,806.7791799,0.343575,0.701357,0,59.6739,18.9216,12.4628,3.79622,8.65939,18.0968,9.60544,13.4017,18.2648,27.7023,0.725183176,1.013125088,-642.84,0.2,2.49256,2.69294,0.225863,2.96743,0.309487,4.8504,0.4632,2.055,0.05,2.055,0.05
629.6033387,0.682266,0.584694377,480.4148493,498.3437002,0.344858,0.986085,0,47.8852,12.6348,8.31219,3.91653,8.40218,18.1635,6.0544,9.97093,14.4566,24.2179,0.728853884,0.989975286,-648.269,0.2,1.66244,2.60864,0.213274,2.97621,0.309623,4.80452,0.453653,2.055,0.05,2.055,0.05
536.8614211,0.727521,0.521696123,442.0840401,243.9296832,0.267735,0.806929,0,45.5362,24.1698,18.6291,3.96076,9.08372,19.6339,12.6973,16.658,21.781,32.3311,0.796449941,1.010636772,-635.438,0.2,3.72582,2.48042,0.168395,2.93815,0.301519,4.7465,0.435828,2.055,0.05,2.055,0.05
555.6563347,0.730594,0.623321401,547.9697036,131.6240825,0.373314,0.928738,0,49.2062,16.9715,13.0641,3.5619,8.02602,17.1265,7.79157,11.3535,15.8176,24.918,0.783510356,0.989869364,-623.702,0.2,2.61283,2.50892,0.185721,2.97138,0.322108,4.62929,0.435226,2.055,0.05,2.055,0.05
459.8038567,0.672543,0.483310488,405.1672724,41.66202323,0.428362,0.783229,0,40.9864,11.5388,7.3231,3.56153,7.53132,15.5536,5.39126,8.95279,12.9226,20.9449,0.806430145,0.9980778,-659.557,0.2,1.46462,2.43176,0.161748,2.94251,0.305593,4.69181,0.454214,2.055,0.05,2.055,0.05
386.1013887,0.789799,0.591204085,473.4138722,32.57809076,0.327856,0.806975,0,34.0306,16.804,11.9645,3.86265,8.00375,17.4744,8.09621,11.9589,16.1,25.5706,0.781420392,0.986606699,-635.524,0.2,2.39291,2.37254,0.14455,3.01584,0.330332,4.82564,0.45896,2.055,0.05,2.055,0.05
481.9450002,0.777382,0.812215159,504.6575094,991.659696,0.359761,0.82876,0,44.1837,36.7306,28.0586,4.1144,8.55971,19.1838,20.2854,24.3998,28.8451,39.4692,0.844122207,0.996278522,-643.506,0.2,5.61171,2.51721,0.180336,2.99049,0.325203,4.67805,0.436514,2.055,0.05,2.055,0.05
442.52192,0.709471,0.634690373,236.2333293,67.19037446,0.363461,0.905359,0,39.1937,23.1044,18.3987,4.12233,9.28744,20.155,12.5799,16.7023,21.8674,32.7349,0.787829172,1.014438645,-650.115,0.2,3.67973,2.44688,0.15251,3.00822,0.327278,4.74301,0.468185,2.055,0.05,2.055,0.05
442.7388089,0.782741,0.608597591,287.3267299,166.6840326,0.428545,0.778005,0,39.9605,13.2972,10.2875,3.45935,6.76971,15.1433,5.49372,8.95308,12.2634,20.637,0.960823644,0.987741456,-658.485,0.2,2.05751,2.54488,0.196794,2.97164,0.319135,4.95513,0.517713,2.055,0.05,2.055,0.05
562.6287518,0.637297,0.51290071,345.3125676,74.30735965,0.331814,0.646196,0,46.7795,29.8076,22.1045,4.12903,9.25021,19.5391,16.884,21.013,26.1342,36.4231,0.81499606,0.982217705,-627.217,0.2,4.4209,2.38237,0.134016,3.01334,0.336698,4.73021,0.4757,2.055,0.05,2.055,0.05
470.6666058,0.714526,0.745351768,348.3682117,254.0624238,0.357868,1.04111,0,46.8833,25.6724,21.8902,3.8942,8.8213,18.4725,13.0635,16.9577,21.8848,31.536,0.868963636,0.986344198,-641.868,0.2,4.37805,2.37872,0.143657,2.90618,0.303708,4.75097,0.489528,2.055,0.05,2.055,0.05
600.3543114,0.698604,0.373565471,436.0644267,323.3870814,0.315697,0.882883,0,53.208,31.6252,24.1669,4.30947,9.69112,20.1727,18.8415,23.1509,28.5326,39.0141,0.829157628,0.992240829,-649.191,0.2,4.83338,2.38441,0.139596,2.9829,0.316117,4.67339,0.430582,2.055,0.05,2.055,0.05
601.7306982,0.758309,0.778847513,328.1530121,1087.383901,0.357511,0.888977,0,51.1787,34.3411,27.6592,4.09943,9.32779,19.8688,18.5629,22.6624,27.8907,38.4317,0.803400448,1.010760583,-638.351,0.2,5.53183,2.48425,0.182733,3.07181,0.333826,4.92893,0.508893,2.055,0.05,2.055,0.05
796.0484095,0.665345,0.811966659,502.7233406,616.778522,0.313009,0.957175,0,66.7635,11.8929,8.00544,3.47371,7.8175,17.3546,5.40466,8.87837,13.2222,22.7593,0.746388528,1.015530362,-648.907,0.2,1.60109,2.52647,0.204341,2.95235,0.309887,4.7238,0.428587,2.055,0.05,2.055,0.05
540.7569947,0.80841,0.495825118,360.394765,347.1857711,0.312508,0.604917,0,52.4727,33.6033,28.0415,4.12213,9.6046,19.6281,19.5623,23.6844,29.1669,39.1904,0.862245712,0.995929537,-637.15,0.2,5.6083,2.68337,0.251219,2.99304,0.329796,4.57084,0.413922,2.055,0.05,2.055,0.05
511.5268108,0.630469,0.526535249,407.7115748,141.4731576,0.283991,0.825618,0,41.7982,20.5106,15.5211,3.91243,8.48407,17.6127,9.80333,13.7158,18.2874,27.416,0.797480417,0.994545381,-647.047,0.2,3.10421,2.65311,0.244388,3.04114,0.331733,4.74896,0.460828,2.055,0.05,2.055,0.05
462.3489921,0.741726,0.630526559,497.5519633,318.5374339,0.266114,0.76509,0,40.7321,19.1798,13.6271,3.82234,8.16997,15.7789,9.44848,13.2708,17.6185,25.2274,0.884139874,1.013689049,-646.509,0.2,2.72542,2.54535,0.200532,3.00548,0.326658,4.68576,0.434854,2.055,0.05,2.055,0.05
669.7737709,0.607881,0.602289531,398.497012,254.8512394,0.390901,0.972671,0,55.0856,14.4157,10.0109,4.02803,9.6266,19.8868,7.31417,11.3422,16.9408,27.201,0.693025835,0.990469367,-634.895,0.2,2.00219,2.46457,0.179911,2.97664,0.320197,4.56583,0.416271,2.055,0.05,2.055,0.05
629.5026102,0.764325,0.711056064,320.0796913,1819.432649,0.33743,0.805163,0,49.3826,17.7702,13.0822,3.74435,8.99646,18.2818,8.44802,12.1924,17.4445,26.7298,0.729933387,1.0040552,-655.648,0.2,2.61644,2.76702,0.270066,3.0051,0.319447,4.82309,0.4745,2.055,0.05,2.055,0.05
788.600614,0.527515,0.456616687,326.2291342,81.22637421,0.339468,0.958234,0,61.4289,24.7458,18.2759,4.10049,9.85877,21.8664,12.2361,16.3366,22.0949,34.1025,0.623931932,1.01161443,-644.915,0.2,3.65517,2.73205,0.239677,3.0326,0.332872,4.84191,0.470156,2.055,0.05,2.055,0.05
619.3682457,0.638501,0.559335951,333.7025409,84.26107377,0.29845,0.971793,0,49.3066,13.9139,10.0494,3.7205,8.71747,19.1247,6.36051,10.081,15.078,25.4852,0.689734181,0.998482622,-644.813,0.2,2.00988,2.39018,0.138091,2.96586,0.31279,4.75889,0.444043,2.055,0.05,2.055,0.05
549.0447774,0.721281,0.678662724,385.6422013,142.3074702,0.279031,0.872472,0,47.5146,22.5057,18.3535,4.13903,8.5552,18.8226,11.2069,15.346,19.7621,30.0295,0.810175004,1.015490452,-649.411,0.2,3.6707,2.58348,0.205991,3.01165,0.330222,4.7756,0.448512,2.055,0.05,2.055,0.05
504.2489023,0.781095,0.599769419,344.7708523,199.3794913,0.330128,0.88903,0,41.3311,26.7667,20.5734,3.99939,8.34097,18.5928,13.5306,17.53,21.8716,32.1234,0.793053178,1.01582115,-649.78,0.2,4.11467,2.59737,0.21589,2.99267,0.320245,4.75314,0.444166,2.055,0.05,2.055,0.05
454.8055659,0.741054,0.504520907,281.0464618,78.5275878,0.355356,1.05464,0,39.0428,17.5774,12.7515,3.70438,8.00212,17.4073,8.61341,12.3178,16.6155,26.0207,0.813305883,0.99709062,-638.058,0.2,2.55031,2.62345,0.20523,3.04275,0.338112,4.68514,0.466215,2.055,0.05,2.055,0.05
460.5631593,0.774831,0.550704451,337.4812658,72.92561872,0.310087,0.835488,0,36.2614,18.9993,14.5216,3.77619,8.45845,17.6537,8.91865,12.6948,17.3771,26.5724,0.819383542,0.995514998,-638.463,0.2,2.90432,2.63755,0.232101,3.10948,0.350985,4.78542,0.449566,2.055,0.05,2.055,0.05
440.1519464,0.713459,0.794177731,177.1363899,339.4647118,0.394817,0.87258,0,35.711,8.56037,5.22013,3.31717,6.93725,15.7789,4.00252,7.31969,10.9398,19.7815,0.927048218,1.010629496,-638.359,0.2,1.04403,2.62204,0.225732,3.01069,0.323892,4.79453,0.472616,2.055,0.05,2.055,0.05
